Knapsack Testing
No. of Solution Systems, Trial, Pre-processing, Execution
50, 0, 400, 0
check, getRandomReady, getFunc, getPair, acquireLocks, perfFunc, rmFITS/READY, newFITS/READY
43363876, 97744, 28413, 145808, 16936, 45609, 158948, 11962004
43806765, 133336, 32898, 281817, 29005, 16687, 191185, 14952721
40009209, 78144, 20135, 121766, 16657, 49013, 119431, 8820776
35669661, 70358, 17259, 200777, 14387, 40695, 100086, 23262043
43198950, 90940, 23230, 151241, 20621, 77656, 86071, 11845025
43917066, 123900, 32954, 317125, 28068, 78505, 280223, 10914088
99604186, 131979, 32908, 313728, 29386, 51790, 224855, 11627625
43414696, 116464, 30155, 203643, 26299, 104362, 121974, 16730545
38620415, 134527, 32918, 186883, 28839, 16930, 251415, 8521693
46426000, 65290, 17641, 100062, 14202, 39281, 97108, 9223134
46486467, 110980, 26182, 339118, 23804, 67266, 175707, 22288598
43863501, 55364, 13120, 120428, 11776, 34862, 92751, 14672591
42653794, 102651, 26532, 168719, 23642, 88039, 99448, 12245455
32003915, 84770, 22376, 150522, 19051, 10735, 120967, 9273781
35164294, 96543, 24709, 230738, 21861, 64346, 164092, 13661177
30417479, 72203, 18965, 162945, 15818, 44717, 110098, 9907224
34519173, 104155, 25911, 238628, 22497, 63050, 167065, 12283815
31815607, 57970, 13603, 115518, 15802, 8179, 79376, 12618723
31720045, 62127, 17198, 170239, 14930, 37985, 81957, 18976910
36749962, 58201, 14073, 116769, 12808, 35628, 80974, 17502616
37973436, 56210, 13426, 81838, 15023, 47507, 47556, 8107289
36572935, 69739, 19049, 169319, 14123, 46158, 113946, 12938023
31383317, 104104, 24369, 341551, 26379, 64426, 208661, 11773169
32223723, 65207, 15016, 101910, 12773, 36551, 85443, 10129019
34350565, 79807, 19914, 181107, 17060, 48606, 124768, 14007880
41356995, 79148, 19085, 184626, 17599, 47057, 121468, 14516979
41153522, 132084, 33779, 140898, 29270, 83285, 219713, 8658583
35283058, 67134, 15969, 217611, 14579, 24879, 104118, 20177190
35343293, 120059, 29631, 126491, 28031, 77408, 513548, 9232433
34678586, 76837, 18597, 125487, 16561, 9200, 100917, 8796833
35342874, 103449, 26799, 397890, 27728, 74851, 204744, 14779971
40296433, 59887, 14749, 91441, 11944, 85269, 117389, 10643741
44857590, 71232, 23290, 122437, 54455, 131283, 105710, 7040681
37302687, 82498, 22653, 122891, 19754, 10877, 128255, 11154369
44306479, 94388, 21359, 259727, 21082, 60460, 126708, 8837070
35582058, 119355, 31136, 282068, 29720, 79790, 199897, 12224365
42937870, 131788, 32958, 316398, 29806, 79908, 221347, 12569360
42290961, 69630, 17497, 158397, 15479, 41657, 107673, 13388968
42194175, 97854, 23923, 224251, 22347, 58419, 152867, 16811082
40401915, 73216, 17625, 79083, 17349, 46437, 117429, 10203486
34242268, 94816, 22891, 136956, 12473, 37693, 81925, 14303839
30284090, 109541, 28388, 371360, 26240, 46263, 204374, 20494569
34508140, 70072, 17957, 147418, 16105, 43421, 108058, 16004700
31142704, 147483, 35328, 408429, 34762, 115375, 232988, 10193965
30945320, 118486, 30570, 322484, 30745, 80214, 213666, 11254242
32927007, 131808, 32587, 140257, 29656, 83551, 218376, 9358481
34568537, 104359, 26145, 108496, 21717, 65641, 162929, 6988008
37435949, 130840, 32272, 314303, 28955, 83876, 221573, 17880761
37319173, 132901, 33384, 420946, 30969, 82669, 223362, 20503379
34409530, 118664, 30770, 198179, 25741, 100170, 103341, 13420704
184520171, 115101, 30934, 303305, 89970, 81572, 231264, 11172749
68208929, 132008, 33389, 315862, 29756, 81717, 220335, 16125353
38980463, 130410, 32597, 311723, 29240, 81967, 221578, 10706937
33099661, 131778, 33154, 232657, 30007, 18345, 188550, 12398029
31718889, 75904, 17948, 114595, 16332, 45625, 114598, 12386394
32071152, 104410, 24892, 172635, 22009, 12592, 138334, 8002196
36392660, 119796, 31613, 209407, 27105, 15804, 228886, 16163807
39131089, 156362, 37274, 395150, 37052, 96072, 215231, 14739593
40147507, 76695, 18992, 164644, 16563, 45904, 110070, 11588442
32615843, 79008, 19508, 222276, 16564, 45999, 118770, 13407648
41997750, 58684, 14763, 82426, 12332, 47158, 45038, 7527791
37035153, 100584, 27894, 133677, 30388, 76013, 182854, 11115256
44150611, 56388, 12608, 50213, 11075, 127751, 64005, 4194069
40217476, 70529, 18557, 126967, 16168, 64541, 70328, 10618398
35722801, 78438, 23031, 125161, 15334, 46335, 119163, 13188096
42388876, 131803, 32191, 230202, 29291, 16827, 188995, 16154655
38922757, 70563, 19186, 174089, 16243, 42617, 112012, 16194548
39104128, 57125, 14407, 63469, 12033, 47419, 39223, 12041065
43875730, 66320, 17263, 92386, 13793, 199639, 134617, 13714732
41351695, 56527, 14186, 85449, 11564, 6692, 66551, 3784290
40881858, 70800, 18880, 149815, 15376, 42597, 110494, 17563518
38098630, 128762, 33915, 420871, 30337, 83481, 219583, 19859868
34856403, 97266, 24916, 222138, 22423, 57144, 175508, 9451846
34959480, 117911, 29782, 205951, 26775, 15394, 178441, 6566718
37733645, 228207, 32602, 293392, 32082, 82854, 231149, 11219954
32641657, 189675, 29493, 281061, 27336, 125880, 201992, 15921549
39087885, 165357, 49888, 288206, 37017, 102339, 330704, 12118643
31404599, 77059, 19341, 171814, 16344, 45328, 117079, 13174549
31227343, 76069, 19538, 80321, 15435, 46371, 117499, 6230727
60623851, 135251, 31193, 199189, 27992, 72748, 204886, 10953360
33096724, 125885, 34988, 543779, 36702, 142608, 172804, 15730791
38929749, 54090, 14824, 119601, 11054, 35278, 78668, 8317030
36136108, 75152, 18468, 119913, 22175, 8933, 99196, 8002810
36632324, 96962, 22701, 484343, 26555, 66195, 173520, 20285825
34512324, 51315, 13823, 52669, 10906, 31541, 73952, 5444747
39345226, 78785, 17722, 191750, 14494, 40265, 96076, 14542870
40655829, 101358, 22635, 192419, 21778, 54222, 143523, 15975088
39523294, 103486, 26648, 109311, 24883, 309251, 219344, 12197773
42709850, 58553, 14161, 99791, 12782, 36706, 82511, 9238253
35414261, 90488, 23362, 218907, 21127, 57618, 148631, 14531115
42863019, 128019, 32112, 282408, 30042, 113958, 215880, 12518286
42513208, 136944, 33715, 266874, 37764, 21866, 338355, 9349824
45565258, 120366, 31282, 305640, 27760, 76281, 195818, 14277233
40760321, 120023, 31060, 285799, 26561, 75404, 190842, 11512352
88225545, 157560, 38220, 413755, 39488, 103044, 340322, 13945847
40726405, 100155, 25486, 244213, 30536, 62522, 277451, 17427085
37655085, 66115, 16794, 109348, 14804, 39498, 92150, 13114806
42294171, 87520, 19836, 173433, 18515, 45472, 116129, 13134826
42437887, 57772, 14478, 93134, 12655, 6500, 75627, 6353011
38323809, 129327, 34066, 228618, 30572, 17338, 187517, 8829922
46336872, 58582, 14130, 122862, 12619, 33345, 108401, 8101748
47302213, 142000, 26122, 229124, 22707, 64047, 169824, 15236379
28996190, 54270, 13683, 88507, 10908, 31368, 70531, 10047412
89975705, 167385, 40120, 343301, 15570, 46329, 85298, 26502852
28922231, 129954, 32152, 225752, 31259, 16757, 194257, 10794623
33259169, 119842, 31916, 288041, 28369, 78580, 219498, 15684165
28147829, 71786, 16978, 144356, 14855, 40053, 109651, 13987229
30661197, 77481, 19944, 121320, 17258, 64169, 60277, 13673868
31572224, 100901, 27934, 258447, 21673, 66568, 185015, 12294228
31059525, 119315, 31911, 413895, 27465, 79577, 214823, 21042319
34007057, 130721, 32808, 220666, 29431, 83982, 227486, 12313545
31631657, 124912, 31485, 157159, 47080, 145734, 112926, 17995370
37271942, 67944, 17085, 117072, 15577, 8503, 96080, 7847026
36637378, 93381, 25008, 157160, 21735, 61136, 195770, 13319060
30866919, 89984, 21310, 164803, 20927, 11299, 141847, 10294157
33941522, 64740, 16941, 110958, 14463, 38757, 95313, 11902758
32693457, 126832, 33299, 224469, 29631, 16742, 210103, 10345434
35401950, 79146, 19777, 106298, 17618, 9442, 106571, 11441105
44061410, 102805, 25139, 188416, 22884, 62860, 168244, 16029662
39459036, 117334, 30277, 283853, 25862, 77751, 250518, 15545302
39399006, 74409, 19296, 164753, 15617, 45996, 109055, 11820795
43659487, 81116, 17722, 147556, 14519, 40637, 95952, 10490739
45197204, 121786, 32106, 303930, 27512, 82474, 215660, 15657369
39058302, 54385, 14264, 152526, 12555, 41142, 87417, 18549860
37271652, 114272, 28588, 297662, 27050, 73911, 204513, 11145260
43950792, 65515, 15523, 135502, 14501, 40606, 94364, 9606825
46034425, 83679, 20774, 136857, 18115, 50688, 135043, 13488114
97587608, 128887, 32543, 289184, 29451, 17464, 203844, 14230608
40635461, 115491, 29301, 475523, 27086, 82037, 210583, 22618717
43645181, 130836, 33830, 316073, 30287, 83641, 210934, 11752146
43377087, 118330, 29604, 225417, 27269, 76343, 205867, 15265720
39651523, 74682, 18078, 134060, 23374, 46193, 118687, 13220587
31216726, 53494, 13299, 78285, 12079, 5844, 65291, 10492138
33900408, 52825, 13128, 129990, 11700, 40971, 67271, 7021960
37640495, 116476, 27108, 251556, 23184, 11996, 154384, 15226545
28868095, 51607, 14161, 55112, 11566, 32459, 71890, 4948133
28780364, 96177, 23319, 248215, 21601, 62355, 151624, 17078046
38125095, 73183, 18703, 154519, 16330, 42710, 119891, 15001131
29446731, 162901, 35078, 345694, 39919, 85591, 221402, 14978182
39978414, 54208, 13522, 152602, 11119, 42205, 77334, 17770340
37754708, 129332, 33931, 430468, 29591, 84863, 218381, 20915893
34139465, 102250, 27414, 322641, 24793, 67225, 232404, 23029013
31757922, 52528, 14131, 111080, 10489, 31758, 69109, 7193514
39125115, 89396, 22535, 214537, 19867, 55427, 146983, 15098408
40003759, 55088, 13620, 87444, 12617, 6282, 70708, 3845540
158272763, 131478, 33645, 217554, 27922, 113257, 110822, 16009565
44420409, 124933, 33945, 318343, 28383, 83155, 227491, 11682224
42858590, 57035, 14211, 65124, 11463, 50806, 40710, 9461505
35592434, 121077, 31599, 338252, 32087, 85795, 285535, 13416844
41282832, 105419, 26289, 381698, 24927, 72291, 348879, 21141793
44781289, 56590, 14426, 84500, 11822, 34574, 73858, 7929959
36843957, 110121, 27209, 416711, 25677, 70460, 273048, 28123023
38088014, 130721, 32983, 314645, 31009, 84804, 222926, 12221602
42825768, 125965, 32643, 311563, 29561, 81436, 212528, 10420295
44553276, 134800, 35118, 344454, 32737, 97882, 273517, 10981377
43836269, 72512, 18194, 165544, 15998, 45141, 113996, 12384418
43296450, 129047, 31676, 144386, 28844, 86348, 218476, 10202763
44915485, 108217, 27253, 187401, 25970, 13775, 155526, 9581560
45692633, 91736, 22308, 150205, 19687, 11299, 122750, 6872826
37660959, 125945, 34527, 436210, 28027, 79567, 289454, 23873144
41893335, 60766, 15503, 95907, 12846, 38057, 85078, 10128407
45569821, 82719, 20741, 184249, 17378, 50666, 134084, 17196467
38443715, 161665, 42039, 149753, 29972, 80795, 220289, 8386844
46596138, 130953, 30121, 275644, 29016, 79341, 247230, 13906021
41334262, 128616, 32964, 315472, 30082, 83125, 218360, 11591400
43359452, 108217, 27698, 183589, 26250, 15033, 157679, 11561498
43953251, 130595, 33214, 244483, 29486, 81492, 225737, 13149675
30707225, 92709, 23843, 216815, 20506, 59129, 151263, 12269296
32029979, 73485, 21229, 202254, 16488, 47060, 110609, 16311398
27917474, 132259, 34782, 317255, 32668, 80414, 229344, 10401298
35288774, 73143, 18748, 158116, 16270, 45482, 111444, 15102448
40637644, 114312, 29586, 387484, 25568, 158905, 301979, 21860452
32719344, 57079, 14577, 57830, 11630, 33588, 72406, 5861722
38649121, 181214, 32366, 241711, 27087, 79746, 204014, 12262271
31861435, 70464, 18110, 113603, 15023, 60784, 61816, 12459472
32237516, 125539, 32813, 304357, 27366, 85410, 243758, 20573061
34051238, 67924, 16800, 146828, 21552, 54508, 162758, 12120539
32487023, 127338, 32061, 132815, 29040, 16808, 187732, 9131345
34875563, 101666, 25185, 238968, 22494, 62646, 262843, 13692335
41544246, 74726, 19036, 97975, 16622, 8552, 126397, 12923740
42612532, 73317, 18454, 163994, 15813, 44846, 106635, 11421624
44184420, 129463, 33250, 224825, 29381, 16813, 280764, 12091420
42777439, 54922, 14262, 85045, 10943, 6385, 65921, 10125991
34685770, 127984, 34511, 221263, 29245, 16316, 190003, 12859866
42241922, 101105, 25814, 238107, 22464, 60531, 156716, 12481632
42899848, 75931, 19523, 167238, 15963, 46105, 118894, 16435440
39050913, 71576, 18582, 78100, 15532, 44893, 114604, 12251338
43257444, 90250, 22811, 210265, 21222, 57189, 142168, 9680436
45815371, 71758, 21309, 119023, 15761, 8773, 96840, 6716507
37778183, 117862, 29796, 121799, 29115, 15439, 171149, 8075098
36161285, 127864, 34251, 146420, 29245, 85109, 224580, 8562101
46707442, 126401, 31805, 251264, 29600, 50582, 240140, 10541773
44350063, 56515, 14424, 115777, 11447, 34146, 78768, 7978613
92386464, 125765, 33905, 248713, 29892, 86383, 227616, 13004240
42140656, 160056, 36922, 182686, 36496, 99487, 338873, 10628912
44383413, 129292, 31946, 224790, 30177, 113774, 127669, 14514583
31080261, 69519, 17619, 132168, 14343, 61535, 63408, 11103093
33413763, 98081, 24378, 219582, 20944, 12231, 147412, 23349997
31851830, 54399, 13705, 72964, 12086, 6324, 63176, 7373748
37172747, 68784, 17688, 217668, 23091, 43330, 108096, 21010194
34569097, 72633, 19251, 223336, 15474, 45271, 108951, 20075777
35393268, 73515, 14818, 112729, 15470, 8250, 92661, 5607857
38948945, 130074, 33274, 224159, 28939, 17052, 272506, 9145687
34829294, 101823, 26743, 311774, 22981, 63997, 164563, 24977221
41498344, 119960, 29158, 200794, 26686, 103168, 191751, 14591911
40281488, 97152, 24107, 184280, 22555, 69461, 229647, 12359761
31835252, 59933, 14050, 172639, 16785, 9111, 98677, 6071900
38306012, 89810, 21730, 244609, 22124, 63694, 207455, 14891525
40474293, 90781, 22533, 166062, 20572, 77594, 79975, 11181133
33059191, 52608, 14544, 147539, 15563, 44096, 130890, 8057293
36428481, 80352, 20569, 264559, 17662, 51229, 135178, 21858432
33481705, 114689, 29622, 230405, 16584, 80792, 160900, 11786088
43404320, 53939, 14445, 120337, 10516, 21220, 90837, 13408031
42291470, 79320, 20141, 182724, 17692, 51389, 133046, 13644848
41894423, 126651, 32893, 311393, 28709, 82860, 216506, 12129878
42779498, 88856, 23823, 206520, 20156, 56353, 136152, 13993298
41270738, 69908, 17829, 120591, 16464, 8705, 102424, 6067369
38686194, 116998, 30485, 284102, 26767, 148050, 202459, 13611066
41385997, 118063, 31590, 300968, 27061, 78365, 220252, 12678520
42573769, 131523, 34762, 315978, 114475, 84101, 222575, 13936570
41022580, 129838, 32682, 259092, 32072, 81286, 303911, 14347097
40473518, 82476, 20761, 170547, 17937, 71098, 69334, 11040979
44573878, 150049, 37503, 175496, 39664, 24209, 381519, 12184576
44375243, 117318, 30089, 294727, 26539, 74837, 200334, 18088510
37072281, 96171, 23897, 161252, 22166, 12578, 129825, 7083402
37437070, 127569, 34026, 444765, 39768, 87049, 232762, 23324333
31309631, 56678, 14589, 111317, 11733, 33314, 74083, 12415530
32427977, 128812, 34772, 316725, 29130, 86011, 217168, 11684751
32076277, 94370, 24194, 184731, 21198, 58527, 151790, 12776730
31558304, 89828, 23273, 211106, 20981, 54080, 138838, 13673811
30580904, 128460, 32196, 135236, 28744, 17534, 190849, 8930231
35248429, 110891, 27758, 260007, 24478, 68464, 177695, 19317401
36055629, 129298, 32538, 228955, 30353, 82293, 223457, 12564768
31463143, 127283, 31560, 226108, 29656, 79256, 224364, 11512052
99204537, 127313, 32457, 211611, 29179, 17443, 188384, 12109444
31765424, 99877, 25133, 172028, 23191, 12888, 145644, 12307277
31944973, 52747, 13911, 111486, 11203, 19762, 72531, 6775159
37907527, 127328, 33806, 219198, 30443, 17313, 196813, 15662492
39658732, 119640, 30739, 315881, 27260, 75198, 214455, 15755509

200, 0, 120, 26866
check, getRandomReady, getFunc, getPair, acquireLocks, perfFunc, rmFITS/READY, newFITS/READY
65297, 85655, 39348, 304126, 29125, 80669, 215474, 15202905
39115933, 69035, 18009, 168659, 15856, 51997, 101506, 9319334
35241660, 121085, 33817, 180016, 31313, 22745, 164754, 10451975
33650497, 110550, 27726, 240074, 24210, 21372, 232572, 16023431
39315467, 129558, 32772, 316053, 29802, 83686, 220620, 12827436
42126733, 71877, 18088, 84987, 15512, 61520, 58501, 19774949
35866991, 73644, 19122, 117078, 16998, 9389, 106012, 13881807
41789545, 115857, 30806, 393974, 27261, 78343, 204904, 23053882
44818351, 129748, 33880, 313136, 30382, 86111, 216151, 11285390
43629971, 70122, 13686, 108681, 11094, 30793, 72865, 7015581
37560340, 96452, 23989, 254245, 24402, 96118, 92333, 12970556
42326455, 68693, 18579, 178559, 16058, 43753, 115753, 13327475
31097671, 127048, 32081, 313212, 29391, 79787, 218972, 13864644
41187336, 128922, 32823, 155165, 90917, 116574, 118339, 20422478
46002414, 156062, 30084, 173185, 22724, 12614, 144466, 7603464
47650766, 122612, 31796, 366460, 43216, 81527, 216738, 10995082
44085922, 111403, 29211, 343128, 26277, 74192, 206215, 14985578
40067631, 91326, 25679, 240313, 23472, 13682, 150102, 11179426
88672705, 129679, 34317, 309028, 29325, 81095, 219603, 18130835
37007182, 130205, 31921, 228047, 32718, 80865, 225738, 13767053
29739132, 71886, 17884, 152894, 15479, 8936, 97379, 17308778
38581631, 108987, 27456, 257420, 24081, 66600, 182217, 15331237
28721621, 101028, 25512, 238760, 22086, 64639, 169075, 13037744
31277778, 130495, 32362, 433875, 30237, 112340, 109905, 16645478
38396178, 122703, 31435, 257117, 28067, 83316, 225416, 14015105
29647512, 55578, 13326, 50418, 11409, 176732, 58906, 13968766
30389259, 74007, 18768, 165241, 14567, 45403, 111798, 11598988
32724398, 97750, 22553, 267706, 23785, 70730, 210425, 14560230
40728881, 73123, 17862, 147519, 16045, 62114, 62924, 9248910
35104058, 92392, 23850, 223601, 19871, 59037, 147278, 14003044
41350993, 103620, 25795, 260563, 23314, 62927, 165936, 11297871
32948826, 90013, 23443, 207298, 21278, 53427, 138912, 11635406
32696491, 122979, 31666, 377635, 30152, 99542, 299556, 10698384
33007672, 113662, 29719, 207938, 27030, 75658, 196994, 8440205
35757188, 110750, 27765, 130282, 24037, 89912, 178726, 10676030
35199022, 142206, 33399, 229440, 30653, 85436, 220325, 11999158
42798550, 79047, 19661, 182744, 59625, 52322, 132527, 11309512
45340331, 117641, 29601, 116228, 37022, 22961, 172549, 15996093
38391783, 200988, 35314, 138893, 29606, 17148, 191025, 8042695
35874329, 59550, 14722, 173811, 28111, 15247, 172396, 18072421
37281401, 73815, 18256, 136352, 16782, 44306, 111676, 13873024
41823070, 75473, 19951, 173171, 17096, 47874, 118039, 12162141
43395069, 132329, 34331, 315597, 30022, 84193, 219924, 15353166
39808788, 133176, 34436, 314339, 29971, 81095, 222510, 13070605
41911117, 101794, 26748, 237666, 23553, 61778, 193918, 14758176
40312353, 70724, 16648, 118094, 15800, 43671, 111131, 11888371
43705833, 72971, 18526, 96404, 15808, 8564, 93871, 11783628
43737310, 93561, 25480, 112727, 21395, 59359, 151928, 10222026
34216071, 112133, 28223, 128650, 25304, 68304, 175162, 7802338
36321299, 117831, 30062, 170464, 27403, 15933, 171586, 13189354
30982349, 57625, 13607, 112543, 11577, 33128, 72323, 17728930
37866851, 80022, 20034, 169071, 17064, 29375, 123884, 15955744
