Knapsack Testing
No. of Solution Systems, Trial, Pre-processing, Execution
50, 0, 425, 0
tx, check, getRandomReady, getFunc, getPair, acquireLocks, perfFunc, rmFITS/READY, newFITS/READY, txRelease
87719, 74589, 200853, 61299, 403310, 81728, 323266, 1741555, 10073410, 5121
64770, 54454, 132081, 44429, 305398, 56719, 218168, 973240, 4115466, 3530
107580, 121105, 229091, 84111, 1130061, 148654, 526779, 523953, 4804735, 2903
80133, 82625, 116559, 44736, 462866, 113010, 289451, 2159574, 6599970, 2894
82262, 59881, 127955, 45982, 280939, 56676, 169538, 1103220, 4320426, 2578
172620, 95733, 382136, 85222, 418980, 115018, 502405, 2136836, 5363666, 2353
71549, 62314, 209344, 53653, 260932, 106549, 507239, 1026874, 4451456, 2207
69110, 57216, 273913, 50893, 268045, 63717, 60405, 630736, 6454971, 3645
73881, 59871, 153718, 91168, 340925, 73020, 253600, 979567, 6038068, 2693
110970, 87431, 305003, 75779, 350774, 113197, 536720, 1647775, 6172434, 2462
55977, 47202, 103833, 38518, 221914, 126524, 349970, 374733, 5282590, 2957
73114, 62891, 124505, 50707, 262586, 65537, 195574, 1217591, 6554052, 4498
77035, 60147, 183126, 43486, 265501, 167377, 302455, 283414, 3221323, 2575
74936, 61534, 161066, 79505, 265004, 75191, 216803, 1116439, 4137057, 2595
83067, 63898, 447947, 64047, 405279, 87382, 616925, 404837, 3747613, 2946
103658, 139242, 209318, 89290, 447326, 364396, 307105, 444712, 3741537, 10485
131578, 296810, 334280, 92570, 634591, 91287, 45012, 985667, 3749673, 1810
166438, 132100, 267302, 87228, 502110, 91242, 511973, 1036326, 4826126, 2022
67232, 49320, 103324, 38961, 197804, 40383, 301105, 419369, 3779381, 2078
148577, 114255, 249847, 88486, 496643, 83766, 422439, 1359317, 5363107, 5020
56361, 48034, 103569, 38294, 175962, 31904, 153356, 422359, 4488473, 2635
156399, 140807, 333926, 59542, 313996, 62491, 197344, 687935, 4944653, 3104
80660, 59209, 131821, 46969, 305250, 46900, 195723, 674876, 2923945, 2060
75850, 74153, 140194, 49357, 283834, 44632, 284330, 280391, 3121917, 1969
98704, 84164, 174481, 64592, 523222, 74417, 302124, 1782019, 6976859, 1954
61147, 52398, 111948, 40355, 264360, 38228, 98997, 418172, 2347400, 1372
191102, 93877, 200724, 73932, 389120, 69302, 305089, 1300081, 3873946, 2871
55555, 99262, 130387, 44013, 220524, 34651, 146076, 425884, 2876901, 3210
75097, 50049, 127711, 47717, 340354, 47555, 251592, 289775, 2874390, 1973
158320, 76997, 160601, 82401, 529368, 78293, 337737, 1428103, 4055546, 1947
75786, 67770, 220514, 152382, 429504, 212550, 231830, 1095425, 4824678, 2402
73729, 48361, 172965, 47945, 284132, 43675, 572654, 1175433, 2936954, 2134
90226, 63020, 162033, 60957, 313083, 53333, 304914, 964361, 4164889, 1655
177385, 114089, 207303, 65696, 360780, 65979, 313829, 896709, 4398165, 2810
119159, 196740, 218924, 79781, 460669, 73811, 438866, 1221931, 5263878, 3147
297203, 69253, 267203, 77280, 430081, 113053, 315192, 1432784, 4507395, 3347
160159, 68331, 236197, 114913, 454021, 63873, 434828, 1210508, 2265226, 2137
116520, 70483, 209238, 107071, 572553, 77474, 512639, 410685, 3535168, 2390
153733, 71150, 178650, 67181, 420391, 72316, 36636, 983699, 5305677, 4595
128347, 107750, 339907, 82692, 522302, 42390, 182717, 967905, 2393191, 3799
54430, 44234, 101537, 37182, 239925, 34930, 270997, 1284358, 3432828, 4964
75565, 47130, 134067, 56170, 309610, 49279, 281918, 214570, 2661087, 2031
59651, 52657, 248894, 35776, 257152, 39826, 355166, 177199, 1962638, 1610
64707, 40978, 130064, 42185, 255196, 40097, 21302, 742336, 2459841, 2460
159572, 93728, 428168, 83134, 452339, 65906, 32613, 842463, 3311638, 3352
61617, 40784, 136675, 39226, 172918, 38660, 19310, 309449, 3349670, 3785
110215, 66716, 237071, 70098, 324840, 72827, 38910, 915822, 4692625, 2849
106494, 65441, 186089, 68092, 448993, 70787, 289560, 803291, 3921321, 2162
63522, 37300, 101079, 36867, 217949, 46160, 23214, 531049, 3665949, 3597
70135, 64100, 184246, 94492, 405477, 69687, 34839, 618121, 2347308, 1994
130360, 82117, 236290, 76925, 719026, 93208, 343638, 1063933, 3232761, 2394
60085, 38640, 105436, 37769, 157107, 37183, 254510, 413886, 2292818, 1996
126523, 176105, 259864, 88992, 545284, 82998, 437468, 872012, 2993156, 2358
126432, 161993, 221182, 76735, 552535, 81881, 408056, 1137183, 4402693, 3659
53661, 31185, 101373, 46357, 180377, 27366, 184204, 397956, 2699174, 1958
115159, 63166, 196772, 72252, 605732, 74377, 353969, 886382, 3816607, 3023
85922, 48664, 149691, 55335, 363619, 51967, 213584, 840000, 4509758, 2500
73963, 42310, 140709, 48171, 579749, 52957, 198611, 489750, 5065570, 2981
98431, 55235, 167978, 49495, 493776, 60822, 247551, 631564, 3883829, 3170
113711, 50592, 158473, 45317, 268801, 57297, 32216, 597372, 3003609, 2621
114798, 66426, 452490, 121658, 969411, 128853, 366856, 1379568, 3498671, 1971
109291, 69237, 241518, 86582, 970988, 94927, 425866, 1459774, 3023570, 2562
157127, 64573, 265865, 51646, 638602, 87019, 388736, 1128188, 6314675, 3338
150161, 49870, 315571, 48637, 473420, 63384, 34107, 711449, 4245979, 3932
99831, 99495, 254641, 49152, 367719, 108494, 353236, 404298, 4621407, 4133
93680, 140206, 153111, 41635, 402056, 202319, 357737, 1334961, 5162569, 3352
129074, 70155, 221077, 59129, 431841, 47744, 398430, 365730, 4050701, 3465
79956, 44870, 128216, 37660, 390625, 38738, 202480, 545076, 4616262, 3060
66901, 34747, 106937, 28629, 314674, 25218, 170208, 544264, 2832825, 2590
73925, 37805, 119304, 34475, 270786, 25896, 211239, 184594, 1983383, 2060
67907, 37339, 115413, 26934, 202351, 27914, 208286, 176011, 1875628, 1791
80617, 37170, 104735, 27867, 2178815, 39148, 30487, 720403, 2604272, 2459
73366, 39961, 115371, 27524, 349905, 30077, 205167, 247546, 2160412, 2690
171304, 86667, 214026, 55752, 953511, 62412, 354671, 1209408, 3298927, 6054
179673, 95241, 264581, 65549, 1114903, 73426, 764752, 1497476, 4927598, 2324
132093, 54531, 166004, 44334, 484082, 44341, 326373, 691980, 3485374, 3296
70262, 39481, 111988, 30190, 183472, 30199, 20121, 364303, 2649743, 1402
121703, 33422, 94182, 26006, 188388, 21159, 136548, 336120, 2875959, 2621
139781, 74373, 213461, 48065, 520927, 43871, 274761, 1010928, 4796346, 3492
110082, 58798, 183276, 47295, 430931, 54620, 285609, 1189091, 4614748, 2834
130226, 68731, 449842, 57149, 643362, 70856, 491020, 1182645, 3144833, 3464
101414, 52056, 198902, 48758, 750186, 23436, 176116, 315838, 2688182, 1709
172609, 69939, 201568, 55741, 842659, 48721, 306041, 1030140, 3597091, 2295
85831, 46521, 147947, 36683, 322150, 35198, 377651, 236406, 3280936, 2987
68740, 33604, 81371, 25239, 141568, 23440, 15916, 244174, 1254862, 1649
123647, 35891, 178658, 32238, 373411, 29304, 189168, 654801, 5142719, 5433
102286, 41423, 115949, 30267, 330172, 30986, 134200, 1076711, 3323765, 1761
100714, 179813, 232902, 42968, 404037, 34792, 428376, 458391, 2607371, 1440
52779, 43636, 88603, 27755, 185463, 22625, 115741, 343991, 2392882, 2335
71539, 45881, 113897, 57698, 208371, 28252, 34865, 363548, 2337392, 2096
83887, 64486, 89611, 23850, 201724, 22360, 114143, 266952, 1633680, 2026
52948, 30572, 83790, 21657, 196279, 20315, 183695, 304334, 1488566, 1937
70018, 37165, 112328, 29449, 273570, 24817, 177956, 385478, 2713560, 2018
115778, 54163, 168632, 44034, 313922, 111159, 35877, 474977, 3078184, 3114
98831, 71788, 227644, 49472, 617818, 55587, 172158, 1236784, 4997257, 2740
54267, 28342, 84591, 21840, 191791, 23343, 157667, 125732, 1178025, 2056
100173, 53792, 82586, 23305, 248122, 22917, 124969, 502764, 3019254, 2558
114244, 73521, 183719, 43465, 487615, 41019, 37825, 1405390, 2367271, 2375
149620, 63730, 195845, 49964, 432046, 129644, 312540, 970915, 3991748, 1941
159303, 142452, 263950, 60127, 723827, 53958, 337470, 897573, 4287835, 4250
150212, 102228, 219814, 52875, 775673, 63437, 291072, 483460, 3132516, 2573
143907, 65902, 163992, 42617, 258524, 48126, 283776, 413788, 3489916, 3596
145153, 51806, 149111, 53212, 833971, 59479, 304736, 696137, 4433329, 14974
58400, 30280, 96991, 23966, 164177, 21687, 152980, 107580, 1145139, 2039
69078, 34231, 97825, 27294, 345852, 28497, 136628, 265618, 1458758, 2328
95953, 42055, 130657, 32440, 272755, 25947, 22481, 274153, 2320414, 2938
123476, 167469, 626639, 70406, 653269, 94254, 409069, 1219132, 5470872, 2282
144739, 79596, 143992, 31968, 385750, 389964, 281996, 203486, 2170031, 2353
119324, 55655, 158253, 43909, 396068, 38354, 289619, 623935, 2974158, 2857
83539, 39442, 120984, 31519, 265122, 26789, 164990, 367718, 3075409, 3825
117542, 60844, 188373, 48511, 280918, 49433, 356550, 277866, 3141376, 4455
127229, 62221, 185522, 49908, 283384, 48555, 602669, 288034, 3929821, 2118
127750, 61785, 174086, 50455, 293773, 55541, 461113, 296724, 3205392, 3277
113493, 56378, 160244, 44746, 414003, 46167, 258151, 717911, 3959305, 2341
104909, 51990, 179558, 46804, 415392, 39543, 247410, 1025658, 4392856, 3421
87261, 40141, 123080, 31765, 175195, 28858, 713454, 319807, 2882560, 3071
173478, 47919, 132679, 38571, 345048, 33356, 469751, 814951, 2978317, 2203
117338, 78641, 196521, 70526, 403877, 37761, 322920, 613398, 3070451, 2531
88676, 39693, 121862, 31425, 313193, 27107, 134953, 371836, 2889469, 2403
76150, 39279, 121144, 30241, 305395, 28827, 210934, 201330, 2413085, 8686
64574, 39465, 98743, 25368, 264856, 22285, 172451, 453871, 2128862, 2400
142321, 56592, 171056, 46693, 527535, 39698, 72685, 452308, 2361171, 2038
135097, 62161, 190844, 51337, 402309, 46752, 55361, 567363, 2522349, 2475
101741, 48146, 150442, 39847, 283757, 40528, 103416, 620055, 4853258, 3826
128787, 60802, 217438, 52028, 242697, 45177, 339977, 500086, 3236538, 3508
112799, 53985, 154766, 63693, 344303, 42235, 33352, 501464, 2812735, 2715
86889, 39838, 121097, 31651, 232852, 32749, 154984, 416439, 2536485, 1899
126323, 55116, 253377, 49669, 512468, 64301, 296942, 789367, 3194102, 1630
156515, 116250, 216809, 27439, 435101, 51877, 35150, 534935, 3512959, 3198
71445, 39180, 108878, 28394, 176441, 24755, 183712, 148521, 1549843, 1958
55660, 54859, 82897, 23351, 96026, 18826, 141241, 104496, 1039774, 1842
110616, 54858, 164609, 55312, 371657, 40114, 224047, 679455, 4817174, 3430
85347, 47817, 130906, 35830, 214296, 36344, 293633, 1863544, 2747506, 3467
74561, 37606, 106946, 31476, 146911, 32283, 202462, 173659, 2131916, 2578
103074, 50294, 152049, 41478, 188019, 36555, 407422, 290525, 3073448, 3308
146318, 67714, 215958, 57865, 550660, 54492, 339219, 1111712, 3594760, 2762
127264, 59671, 197835, 50360, 387310, 42506, 244802, 768290, 3168456, 2018
140015, 55272, 173037, 100740, 375404, 62871, 313098, 570219, 3921846, 1852
59853, 27961, 83167, 53921, 175801, 27523, 101066, 304044, 2263855, 2873
126427, 60523, 226216, 25612, 389291, 59460, 270820, 703589, 2839058, 1575
85696, 43088, 131980, 35021, 203613, 29591, 23549, 343870, 2704749, 4126
67203, 27859, 98794, 22139, 120271, 20146, 166423, 131299, 1933079, 1513
153179, 67870, 193996, 74106, 356690, 61960, 446729, 606608, 3174377, 3363
57853, 30147, 81826, 24552, 171220, 20457, 136410, 254600, 1649395, 1349
106350, 50852, 249516, 51011, 414101, 43920, 252393, 741925, 4511800, 4671
76599, 41193, 147375, 37263, 338862, 38968, 179651, 563854, 3641594, 3608
236858, 59360, 493566, 50129, 411680, 50886, 267042, 800454, 4629020, 3711
114951, 55200, 178993, 53606, 445963, 41365, 225650, 1262348, 3149056, 2368
105596, 51938, 167132, 42232, 329890, 41270, 206180, 688801, 4948129, 2113
150351, 72254, 467362, 52555, 237404, 46240, 490048, 495741, 5559777, 5428
182249, 61630, 158405, 159768, 432022, 46756, 274268, 1000860, 3554629, 2481
120923, 39605, 116277, 29921, 235839, 26581, 147886, 467368, 3052425, 4155
120934, 58944, 168283, 49707, 507228, 46090, 256303, 618691, 3836368, 4161
122869, 59791, 181979, 50751, 731211, 51066, 255807, 671321, 3215149, 2897
127515, 59379, 171665, 62091, 444223, 22363, 122651, 337701, 3593421, 3282
86199, 41861, 125756, 34312, 152170, 62557, 224550, 309870, 2727254, 3496
106325, 37368, 97564, 30199, 293405, 27979, 162434, 455386, 4031188, 3402
85075, 30374, 78382, 20935, 86033, 21470, 140461, 113066, 2370411, 2659
203507, 60312, 153945, 48705, 424595, 44266, 249201, 931712, 3818921, 1572
238328, 35163, 93462, 26852, 228976, 23543, 219739, 418917, 4245078, 4052
171840, 61615, 189817, 50304, 301119, 47202, 38352, 481103, 1465822, 2005
106189, 56149, 156062, 45258, 373984, 43272, 336952, 583526, 2780552, 2650
156491, 95302, 209069, 57696, 282702, 58197, 387757, 341095, 2866019, 2298
167180, 68115, 193981, 61314, 619453, 57932, 313773, 737601, 4307097, 5126
127941, 61039, 191280, 50539, 405932, 44926, 257711, 620757, 3547073, 3644
107141, 56302, 155393, 46425, 482540, 45854, 256699, 696793, 3474854, 2289
101791, 51104, 145338, 42268, 248215, 35088, 29523, 373852, 2780761, 3510
107235, 55402, 156102, 45998, 370108, 40488, 226199, 551636, 3856996, 4401
106224, 56248, 181225, 54462, 263880, 38189, 31632, 483392, 2695570, 3853
106918, 56002, 155607, 45548, 371043, 40889, 221293, 651146, 3936860, 3683
108326, 118505, 160739, 45905, 369417, 39142, 721688, 538624, 2909926, 2503
95465, 49335, 145210, 39797, 173264, 38434, 246645, 214215, 2606117, 1640
84830, 38380, 103745, 29647, 303226, 32004, 377172, 397232, 2049760, 2582
82489, 43499, 116995, 35031, 202247, 30888, 24283, 271460, 2065313, 2988
104454, 54866, 151224, 45441, 185970, 40840, 376453, 283123, 2589775, 5883
110902, 55641, 145455, 46691, 542518, 45298, 259464, 500361, 3030836, 2098
67396, 36649, 97783, 27512, 146056, 23914, 162764, 122692, 1916822, 1800
116367, 59436, 145504, 44355, 500935, 43649, 234300, 459046, 3323521, 12422
54859, 26619, 71279, 20276, 154188, 15589, 85511, 197416, 2617256, 2719
82603, 42978, 116789, 29659, 359004, 34864, 341754, 305096, 3389508, 4126
51021, 36306, 73417, 22487, 90900, 17803, 165943, 97256, 1109388, 2340
50174, 27009, 66806, 20940, 126460, 23260, 135858, 100881, 1296283, 2826
129148, 49160, 127091, 130314, 426950, 40593, 189278, 465257, 3503172, 3143
95621, 51385, 140519, 32209, 239700, 48638, 335935, 475592, 2891115, 6509
115012, 60482, 190237, 38112, 220205, 129340, 298925, 263336, 2893530, 3367
67280, 35369, 85396, 21406, 175753, 24057, 17730, 247071, 2040587, 3555
88759, 55290, 144733, 27984, 322487, 31967, 93445, 559117, 2894101, 2718
144288, 73793, 198531, 46576, 478187, 56203, 44536, 541340, 3517995, 4705
105630, 56560, 151192, 35538, 412431, 41370, 281144, 556416, 3607496, 3243
147761, 74649, 206324, 40708, 467733, 46065, 245267, 520949, 2991015, 1933
61807, 230745, 88355, 19888, 264760, 23572, 171292, 281115, 2215940, 2782
65991, 34433, 94273, 21417, 303528, 25862, 1200441, 437478, 1501983, 1808
78976, 41059, 114219, 25521, 316185, 29397, 263676, 385460, 3362913, 3945
48925, 24991, 72191, 15335, 204050, 20021, 92167, 208330, 4995179, 4921
68477, 35327, 118464, 59336, 520526, 25852, 118959, 276382, 1881416, 2385
56815, 28805, 77100, 15688, 236865, 17849, 115421, 347945, 1874285, 2140
55340, 30368, 81250, 23360, 286973, 22009, 123169, 267170, 2280983, 2581
62726, 34212, 92541, 20205, 336111, 26200, 166435, 295955, 2225631, 3034
49927, 29421, 71864, 15844, 213267, 20717, 158417, 250012, 1588977, 1769
85915, 45517, 153472, 34372, 407232, 36402, 323766, 531518, 3041363, 2895
98436, 51019, 141570, 32146, 273890, 35677, 22070, 631567, 4048950, 5477
166788, 68503, 267858, 43895, 441919, 58685, 32567, 683838, 4615698, 6075
65733, 73054, 102455, 23753, 270003, 29726, 148936, 374705, 2258200, 1893
147907, 77015, 413555, 86667, 1034386, 74534, 402163, 762362, 3988005, 2571
55758, 26659, 73889, 16864, 178480, 18577, 98801, 229861, 1790529, 2785
118204, 69834, 170592, 37997, 502341, 113639, 539501, 638852, 4150241, 2176
92354, 45413, 124750, 114108, 421699, 37100, 181320, 603912, 5072583, 4394
81762, 42286, 123663, 26553, 510117, 39486, 166614, 446024, 2635304, 2233
118283, 60352, 173605, 39074, 489147, 50670, 224906, 609190, 3396303, 2930
111778, 56309, 151927, 35164, 460416, 40332, 212848, 741869, 4471094, 4510
96608, 52227, 139469, 32505, 320072, 36703, 20992, 391642, 2636511, 3752
115041, 61285, 178436, 39470, 499675, 52364, 305078, 648985, 3966967, 1773
114506, 73202, 159567, 51513, 666309, 52013, 233285, 590446, 3149789, 2072
199143, 72595, 172432, 38472, 573618, 58533, 292589, 872383, 2869255, 23536
148047, 49054, 140205, 31275, 377759, 38878, 176088, 791908, 5174788, 2469
89424, 114633, 136723, 30698, 265600, 38829, 19810, 405431, 3080731, 2138
115167, 43114, 128822, 27781, 345712, 37316, 164472, 447389, 3024590, 2924
101283, 64667, 156320, 35930, 452272, 41917, 304452, 668752, 3193297, 3776
112525, 80022, 220230, 51721, 616000, 47373, 598133, 990402, 3887942, 2132
100331, 56177, 163728, 36598, 441087, 46786, 244301, 603318, 3769006, 4107
112932, 61775, 178536, 40778, 491918, 49377, 195043, 969057, 2932724, 1871
93793, 51280, 143502, 33112, 396566, 38944, 174636, 440324, 3316134, 3819
111824, 61575, 175543, 46110, 549594, 48871, 196848, 600365, 4563526, 2189
110877, 61505, 168332, 40322, 507835, 43339, 229544, 868592, 4456278, 5062
47034, 27060, 79792, 17414, 130191, 19251, 9055, 329878, 1195850, 2149
49323, 26764, 77963, 16231, 175584, 20582, 113762, 218314, 1296730, 1740
50598, 27415, 83114, 17585, 179122, 21766, 84670, 269547, 1361730, 2470
54197, 30546, 92888, 19035, 225824, 21936, 93326, 304087, 2062393, 2499
126622, 63300, 149630, 34211, 337153, 40485, 26029, 653358, 3449586, 5232
192863, 75742, 210008, 71553, 643999, 52034, 203678, 712289, 4729407, 3436
127027, 60093, 110178, 24948, 276237, 31812, 15628, 258603, 1666633, 26693
167997, 60974, 231872, 40672, 342619, 47107, 26786, 607300, 3488258, 29324
111554, 61279, 256528, 39014, 392127, 52309, 26901, 594150, 2466949, 2683
75152, 36913, 101877, 23937, 191545, 34404, 21475, 278400, 2057996, 2939
104210, 203752, 425064, 54739, 527799, 48009, 278287, 851350, 3123872, 2713
102899, 108125, 154341, 36778, 449191, 41565, 167060, 861292, 3373056, 3114
110321, 57952, 170047, 38377, 484085, 42331, 173169, 734966, 3512538, 2731
92290, 47989, 138747, 32790, 347558, 40392, 21898, 378071, 1796560, 1649
80379, 41388, 118581, 27793, 335971, 34285, 130081, 350529, 2537105, 2493
86055, 45124, 131119, 29029, 387498, 36006, 179977, 469798, 2409417, 2095
86032, 45395, 128398, 29314, 346610, 33447, 184303, 587462, 3060358, 4282
106356, 67354, 168819, 36733, 321270, 42843, 24917, 478994, 2599062, 2766
91898, 49164, 142657, 31227, 265523, 37738, 20815, 368438, 2142649, 2474
120193, 52225, 157375, 36608, 420254, 44787, 177033, 958196, 4222131, 3799
111238, 56609, 170899, 37540, 555759, 42882, 183076, 756795, 3662734, 3107
113162, 57471, 190327, 37044, 459690, 43549, 183958, 525754, 3676195, 3703
102537, 53526, 156736, 35511, 444971, 41830, 248520, 899761, 1206902, 1443
121374, 95872, 184193, 40274, 414872, 51971, 32799, 845513, 4513509, 2101
115352, 51914, 162859, 34599, 429746, 42693, 260365, 598984, 3283768, 2878
61377, 31765, 90296, 20026, 161139, 20123, 12800, 210681, 2529140, 2194
107732, 51776, 154226, 33427, 518136, 34727, 138532, 729676, 3518101, 2622
116181, 59398, 170760, 37722, 503158, 23644, 110855, 196231, 2656612, 3805
82605, 53005, 125659, 33707, 251638, 24550, 21856, 578112, 2769010, 2946
140234, 72068, 216092, 45087, 803416, 60347, 227056, 1364191, 6232205, 4225
152858, 120024, 251849, 19734, 360158, 54360, 160652, 426627, 2131103, 2278
112220, 135468, 172638, 37976, 316329, 44867, 25283, 381187, 2607943, 3658
136886, 57821, 163797, 36608, 318469, 47799, 26089, 385321, 2570605, 3244
66521, 47716, 112027, 23070, 200498, 27067, 15337, 260988, 1537936, 2700
54282, 28199, 83326, 15728, 257181, 20158, 77263, 297772, 1743210, 1241
164340, 98912, 290398, 68310, 266321, 20127, 75148, 314778, 2054831, 2173
113480, 52203, 155990, 34073, 285671, 39980, 22183, 336022, 2492118, 3448
